old_label,label,date
hCoV-19/Panama/332352/2020|EPI_ISL_496710|2020-03-23|1,hCoV-19/Panama/332352/2020|EPI_ISL_496710|2020-03-23|1,2020-03-23
hCoV-19/Panama/333427/2020|EPI_ISL_496741|2020-03-26|1,hCoV-19/Panama/333427/2020|EPI_ISL_496741|2020-03-26|1,2020-03-26
hCoV-19/Panama/332668/2020|EPI_ISL_496716|2020-03-23|1,hCoV-19/Panama/332668/2020|EPI_ISL_496716|2020-03-23|1,2020-03-23
hCoV-19/Panama/337660/2020|EPI_ISL_496863|2020-07-04|1,hCoV-19/Panama/337660/2020|EPI_ISL_496863|2020-07-04|1,2020-07-04
hCoV-19/Panama/333338/2020|EPI_ISL_496737|2020-03-25|1,hCoV-19/Panama/333338/2020|EPI_ISL_496737|2020-03-25|1,2020-03-25
hCoV-19/Panama/337250/2020|EPI_ISL_496857|2020-04-07|1,hCoV-19/Panama/337250/2020|EPI_ISL_496857|2020-04-07|1,2020-04-07
hCoV-19/Panama/337467/2020|EPI_ISL_496861|2020-07-04|1,hCoV-19/Panama/337467/2020|EPI_ISL_496861|2020-07-04|1,2020-07-04
hCoV-19/Panama/337442/2020|EPI_ISL_496860|2020-07-04|1,hCoV-19/Panama/337442/2020|EPI_ISL_496860|2020-07-04|1,2020-07-04
hCoV-19/Panama/338681/2020|EPI_ISL_496879|2020-04-09|1,hCoV-19/Panama/338681/2020|EPI_ISL_496879|2020-04-09|1,2020-04-09
hCoV-19/Panama/329446/2020|EPI_ISL_496630|2020-03-09|12,hCoV-19/Panama/329446/2020|EPI_ISL_496630|2020-03-09|12,2020-03-09
hCoV-19/Panama/339631/2020|EPI_ISL_496897|2020-04-12|1,hCoV-19/Panama/339631/2020|EPI_ISL_496897|2020-04-12|1,2020-04-12
hCoV-19/Panama/340232/2020|EPI_ISL_496904|2020-04-13|1,hCoV-19/Panama/340232/2020|EPI_ISL_496904|2020-04-13|1,2020-04-13
hCoV-19/Panama/338639/2020|EPI_ISL_496871|2020-04-09|1,hCoV-19/Panama/338639/2020|EPI_ISL_496871|2020-04-09|1,2020-04-09
hCoV-19/Panama/337099/2020|EPI_ISL_496856|2020-04-06|1,hCoV-19/Panama/337099/2020|EPI_ISL_496856|2020-04-06|1,2020-04-06
hCoV-19/Panama/334102/2020|EPI_ISL_496764|2020-03-21|1,hCoV-19/Panama/334102/2020|EPI_ISL_496764|2020-03-21|1,2020-03-21
hCoV-19/Panama/334256/2020|EPI_ISL_496770|2020-03-26|1,hCoV-19/Panama/334256/2020|EPI_ISL_496770|2020-03-26|1,2020-03-26
hCoV-19/Panama/337097/2020|EPI_ISL_496855|2020-04-06|1,hCoV-19/Panama/337097/2020|EPI_ISL_496855|2020-04-06|1,2020-04-06
hCoV-19/Panama/330754/2020|EPI_ISL_496671|2020-03-12|1,hCoV-19/Panama/330754/2020|EPI_ISL_496671|2020-03-12|1,2020-03-12
hCoV-19/Panama/334998/2020|EPI_ISL_496799|2020-04-01|1,hCoV-19/Panama/334998/2020|EPI_ISL_496799|2020-04-01|1,2020-04-01
hCoV-19/Panama/334280/2020|EPI_ISL_496772|2020-03-28|1,hCoV-19/Panama/334280/2020|EPI_ISL_496772|2020-03-28|1,2020-03-28
hCoV-19/Panama/336341/2020|EPI_ISL_496842|2020-04-04|1,hCoV-19/Panama/336341/2020|EPI_ISL_496842|2020-04-04|1,2020-04-04
hCoV-19/Panama/334655/2020|EPI_ISL_496790|2020-03-31|1,hCoV-19/Panama/334655/2020|EPI_ISL_496790|2020-03-31|1,2020-03-31
hCoV-19/Spain/PV-IBV-000670/2020|EPI_ISL_452782|2020-03-06|1,hCoV-19/Spain/PV-IBV-000670/2020|EPI_ISL_452782|2020-03-06|1,2020-03-06
hCoV-19/Spain/PV-IBV-000857/2020|EPI_ISL_452695|2020-03-12|1,hCoV-19/Spain/PV-IBV-000857/2020|EPI_ISL_452695|2020-03-12|1,2020-03-12
hCoV-19/Spain/PV-IBV-001538/2020|EPI_ISL_509617|2020-03-16|1,hCoV-19/Spain/PV-IBV-001538/2020|EPI_ISL_509617|2020-03-16|1,2020-03-16
hCoV-19/Spain/PV-IBV-000730/2020|EPI_ISL_452745|2020-03-07|2,hCoV-19/Spain/PV-IBV-000730/2020|EPI_ISL_452745|2020-03-07|2,2020-03-07
hCoV-19/Spain/PV-ISCIII-201602/2020|EPI_ISL_419709|2020-03-04|1,hCoV-19/Spain/PV-ISCIII-201602/2020|EPI_ISL_419709|2020-03-04|1,2020-03-04
hCoV-19/Spain/PV-IBV-000728/2020|EPI_ISL_452747|2020-03-07|1,hCoV-19/Spain/PV-IBV-000728/2020|EPI_ISL_452747|2020-03-07|1,2020-03-07
hCoV-19/Spain/PV-IBV-001575/2020|EPI_ISL_467105|2020-03-13|3,hCoV-19/Spain/PV-IBV-001575/2020|EPI_ISL_467105|2020-03-13|3,2020-03-13
hCoV-19/Spain/PV-IBV-000778/2020|EPI_ISL_452727|2020-03-09|1,hCoV-19/Spain/PV-IBV-000778/2020|EPI_ISL_452727|2020-03-09|1,2020-03-09
hCoV-19/USA/AZ-TG664228/2020|EPI_ISL_696036|2020-04-28|1,hCoV-19/USA/AZ-TG664228/2020|EPI_ISL_696036|2020-04-28|1,2020-04-28
hCoV-19/USA/AZ-TG670276/2020|EPI_ISL_696447|2020-05-01|1,hCoV-19/USA/AZ-TG670276/2020|EPI_ISL_696447|2020-05-01|1,2020-05-01
hCoV-19/USA/AZ-TG381614/2020|EPI_ISL_694672|2020-06-15|1,hCoV-19/USA/AZ-TG381614/2020|EPI_ISL_694672|2020-06-15|1,2020-06-15
hCoV-19/USA/AZ-TG381246/2020|EPI_ISL_694653|2020-06-15|1,hCoV-19/USA/AZ-TG381246/2020|EPI_ISL_694653|2020-06-15|1,2020-06-15
hCoV-19/USA/AZ-TG381612/2020|EPI_ISL_694670|2020-06-15|1,hCoV-19/USA/AZ-TG381612/2020|EPI_ISL_694670|2020-06-15|1,2020-06-15
hCoV-19/USA/AZ-TG381594/2020|EPI_ISL_694664|2020-06-15|1,hCoV-19/USA/AZ-TG381594/2020|EPI_ISL_694664|2020-06-15|1,2020-06-15
hCoV-19/USA/AZ-TG351540/2020|EPI_ISL_694403|2020-06-03|1,hCoV-19/USA/AZ-TG351540/2020|EPI_ISL_694403|2020-06-03|1,2020-06-03
hCoV-19/USA/AZ-TG359458/2020|EPI_ISL_694448|2020-06-05|1,hCoV-19/USA/AZ-TG359458/2020|EPI_ISL_694448|2020-06-05|1,2020-06-05
hCoV-19/Spain/PV-IBV-000729/2020|EPI_ISL_452746|2020-03-07|1,hCoV-19/Spain/PV-IBV-000729/2020|EPI_ISL_452746|2020-03-07|1,2020-03-07
hCoV-19/Spain/PV-IBV-000737/2020|EPI_ISL_452743|2020-03-07|1,hCoV-19/Spain/PV-IBV-000737/2020|EPI_ISL_452743|2020-03-07|1,2020-03-07
hCoV-19/Spain/CL-ISCIII-201323/2020|EPI_ISL_418248|2020-03-01|75,hCoV-19/Spain/CL-ISCIII-201323/2020|EPI_ISL_418248|2020-03-01|75,2020-03-01
hCoV-19/Spain/PV-IBV-001521/2020|EPI_ISL_467133|2020-03-18|1,hCoV-19/Spain/PV-IBV-001521/2020|EPI_ISL_467133|2020-03-18|1,2020-03-18
hCoV-19/Spain/AN-IBV-98001680/2020|EPI_ISL_538125|2020-04-05|1,hCoV-19/Spain/AN-IBV-98001680/2020|EPI_ISL_538125|2020-04-05|1,2020-04-05
hCoV-19/Spain/AN-IBV-001086/2020|EPI_ISL_452600|2020-03-27|1,hCoV-19/Spain/AN-IBV-001086/2020|EPI_ISL_452600|2020-03-27|1,2020-03-27
hCoV-19/Spain/PV-IBV-003214/2020|EPI_ISL_480959|2020-03-13|1,hCoV-19/Spain/PV-IBV-003214/2020|EPI_ISL_480959|2020-03-13|1,2020-03-13
hCoV-19/Spain/PV-IBV-004273/2020|EPI_ISL_510392|2020-04-07|1,hCoV-19/Spain/PV-IBV-004273/2020|EPI_ISL_510392|2020-04-07|1,2020-04-07
hCoV-19/Spain/MD-IBV-003724/2020|EPI_ISL_467195|2020-05-10|1,hCoV-19/Spain/MD-IBV-003724/2020|EPI_ISL_467195|2020-05-10|1,2020-05-10
hCoV-19/Denmark/DCGC-1613/2020|EPI_ISL_619318|2020-04-06|2,hCoV-19/Denmark/DCGC-1613/2020|EPI_ISL_619318|2020-04-06|2,2020-04-06
hCoV-19/Spain/NC-IBV-001381/2020|EPI_ISL_452520|2020-03-14|1,hCoV-19/Spain/NC-IBV-001381/2020|EPI_ISL_452520|2020-03-14|1,2020-03-14
hCoV-19/Spain/CL-IBV-97006300/2020|EPI_ISL_537669|2020-04-21|1,hCoV-19/Spain/CL-IBV-97006300/2020|EPI_ISL_537669|2020-04-21|1,2020-04-21
hCoV-19/Greece/16/2020|EPI_ISL_418265|2020-03-18|2,hCoV-19/Greece/16/2020|EPI_ISL_418265|2020-03-18|2,2020-03-18
hCoV-19/Portugal/PT1260/2020|EPI_ISL_511221|2020-03-18|1,hCoV-19/Portugal/PT1260/2020|EPI_ISL_511221|2020-03-18|1,2020-03-18
hCoV-19/Spain/AN-IBV-002990/2020|EPI_ISL_474888|2020-04-01|1,hCoV-19/Spain/AN-IBV-002990/2020|EPI_ISL_474888|2020-04-01|1,2020-04-01
hCoV-19/Portugal/PT0100/2020|EPI_ISL_453816|2020-03-24|1,hCoV-19/Portugal/PT0100/2020|EPI_ISL_453816|2020-03-24|1,2020-03-24
hCoV-19/CzechRepublic/NRL_5556/2020|EPI_ISL_489708|2020-03-22|1,hCoV-19/CzechRepublic/NRL_5556/2020|EPI_ISL_489708|2020-03-22|1,2020-03-22
hCoV-19/Portugal/PT1279/2020|EPI_ISL_511240|2020-03-23|1,hCoV-19/Portugal/PT1279/2020|EPI_ISL_511240|2020-03-23|1,2020-03-23
hCoV-19/Uruguay/UY-NYUMC850/2020|EPI_ISL_457946|2020-03-17|1,hCoV-19/Uruguay/UY-NYUMC850/2020|EPI_ISL_457946|2020-03-17|1,2020-03-17
hCoV-19/Spain/MD-IBV-005297/2020|EPI_ISL_510181|2020-03-15|1,hCoV-19/Spain/MD-IBV-005297/2020|EPI_ISL_510181|2020-03-15|1,2020-03-15
hCoV-19/Spain/MD-H12-29/2020|EPI_ISL_428692|2020-03-12|5,hCoV-19/Spain/MD-H12-29/2020|EPI_ISL_428692|2020-03-12|5,2020-03-12
hCoV-19/Chile/RM-CMM-26639/2020|EPI_ISL_459858|2020-03-17|1,hCoV-19/Chile/RM-CMM-26639/2020|EPI_ISL_459858|2020-03-17|1,2020-03-17
hCoV-19/Beijing/DT-travelES02/2020|EPI_ISL_452344|2020-03-12|1,hCoV-19/Beijing/DT-travelES02/2020|EPI_ISL_452344|2020-03-12|1,2020-03-12
hCoV-19/Spain/AN-IBV-002027/2020|EPI_ISL_452392|2020-03-17|1,hCoV-19/Spain/AN-IBV-002027/2020|EPI_ISL_452392|2020-03-17|1,2020-03-17
hCoV-19/Spain/AN-IBV-002046/2020|EPI_ISL_452381|2020-03-16|1,hCoV-19/Spain/AN-IBV-002046/2020|EPI_ISL_452381|2020-03-16|1,2020-03-16
hCoV-19/Spain/CL-IBV-97006177/2020|EPI_ISL_537324|2020-04-06|1,hCoV-19/Spain/CL-IBV-97006177/2020|EPI_ISL_537324|2020-04-06|1,2020-04-06
hCoV-19/Senegal/136/2020|EPI_ISL_418216|2020-03-13|1,hCoV-19/Senegal/136/2020|EPI_ISL_418216|2020-03-13|1,2020-03-13
hCoV-19/Brazil/RJ-LVM161-2/2020|EPI_ISL_528539|2020-03-19|1,hCoV-19/Brazil/RJ-LVM161-2/2020|EPI_ISL_528539|2020-03-19|1,2020-03-19
hCoV-19/Portugal/PT1177/2020|EPI_ISL_511723|2020-03-24|1,hCoV-19/Portugal/PT1177/2020|EPI_ISL_511723|2020-03-24|1,2020-03-24
hCoV-19/Denmark/DCGC-1015/2020|EPI_ISL_614476|2020-03-30|2,hCoV-19/Denmark/DCGC-1015/2020|EPI_ISL_614476|2020-03-30|2,2020-03-30
hCoV-19/Spain/MD-IBV-001367/2020|EPI_ISL_452534|2020-03-12|1,hCoV-19/Spain/MD-IBV-001367/2020|EPI_ISL_452534|2020-03-12|1,2020-03-12
hCoV-19/Spain/VC-FISABIO-251/2020|EPI_ISL_436346|2020-03-27|1,hCoV-19/Spain/VC-FISABIO-251/2020|EPI_ISL_436346|2020-03-27|1,2020-03-27
hCoV-19/Spain/MD-IBV-004959/2020|EPI_ISL_481079|2020-05-03|1,hCoV-19/Spain/MD-IBV-004959/2020|EPI_ISL_481079|2020-05-03|1,2020-05-03
hCoV-19/Spain/EX-IBV-005018/2020|EPI_ISL_510327|2020-03-13|1,hCoV-19/Spain/EX-IBV-005018/2020|EPI_ISL_510327|2020-03-13|1,2020-03-13
hCoV-19/Spain/GA-IBV-004051/2020|EPI_ISL_510290|2020-03-18|1,hCoV-19/Spain/GA-IBV-004051/2020|EPI_ISL_510290|2020-03-18|1,2020-03-18
hCoV-19/Spain/NC-IBV-001361/2020|EPI_ISL_452540|2020-03-10|1,hCoV-19/Spain/NC-IBV-001361/2020|EPI_ISL_452540|2020-03-10|1,2020-03-10
hCoV-19/Spain/VC-FISABIO-146/2020|EPI_ISL_436241|2020-03-18|1,hCoV-19/Spain/VC-FISABIO-146/2020|EPI_ISL_436241|2020-03-18|1,2020-03-18
hCoV-19/Spain/AN-IBV-001899/2020|EPI_ISL_467076|2020-03-15|1,hCoV-19/Spain/AN-IBV-001899/2020|EPI_ISL_467076|2020-03-15|1,2020-03-15
hCoV-19/Spain/AN-IBV-98001801/2020|EPI_ISL_538160|2020-04-01|1,hCoV-19/Spain/AN-IBV-98001801/2020|EPI_ISL_538160|2020-04-01|1,2020-04-01
hCoV-19/Spain/AN-IBV-98001804/2020|EPI_ISL_538161|2020-04-02|1,hCoV-19/Spain/AN-IBV-98001804/2020|EPI_ISL_538161|2020-04-02|1,2020-04-02
hCoV-19/Spain/AN-IBV-98001722/2020|EPI_ISL_538137|2020-04-10|1,hCoV-19/Spain/AN-IBV-98001722/2020|EPI_ISL_538137|2020-04-10|1,2020-04-10
hCoV-19/Spain/AN-IBV-98001835/2020|EPI_ISL_538167|2020-04-01|1,hCoV-19/Spain/AN-IBV-98001835/2020|EPI_ISL_538167|2020-04-01|1,2020-04-01
hCoV-19/Colombia/NAR-INS-94679/2020|EPI_ISL_498162|2020-03-30|1,hCoV-19/Colombia/NAR-INS-94679/2020|EPI_ISL_498162|2020-03-30|1,2020-03-30
hCoV-19/Panama/328706/2020|EPI_ISL_496604|2020-03-05|1,hCoV-19/Panama/328706/2020|EPI_ISL_496604|2020-03-05|1,2020-03-05
hCoV-19/Spain/AN-IBV-004119/2020|EPI_ISL_510057|2020-04-24|1,hCoV-19/Spain/AN-IBV-004119/2020|EPI_ISL_510057|2020-04-24|1,2020-04-24
hCoV-19/Spain/MD-HLP-R53/2020|EPI_ISL_530103|2020-04-20|1,hCoV-19/Spain/MD-HLP-R53/2020|EPI_ISL_530103|2020-04-20|1,2020-04-20
hCoV-19/Spain/CN-IBV-97006476/2020|EPI_ISL_537693|2020-03-24|1,hCoV-19/Spain/CN-IBV-97006476/2020|EPI_ISL_537693|2020-03-24|1,2020-03-24
hCoV-19/Spain/AN-IBV-001968/2020|EPI_ISL_452414|2020-03-14|1,hCoV-19/Spain/AN-IBV-001968/2020|EPI_ISL_452414|2020-03-14|1,2020-03-14
hCoV-19/Australia/NSW210/2020|EPI_ISL_427766|2020-03-25|1,hCoV-19/Australia/NSW210/2020|EPI_ISL_427766|2020-03-25|1,2020-03-25
hCoV-19/USA/MA-MGH-00696/2020|EPI_ISL_460422|2020-04-06|1,hCoV-19/USA/MA-MGH-00696/2020|EPI_ISL_460422|2020-04-06|1,2020-04-06
hCoV-19/Luxembourg/LNS5488745/2020|EPI_ISL_429738|2020-03-18|1,hCoV-19/Luxembourg/LNS5488745/2020|EPI_ISL_429738|2020-03-18|1,2020-03-18
hCoV-19/Colombia/CAL-GUR-0072/2020|EPI_ISL_447734|2020-03-26|1,hCoV-19/Colombia/CAL-GUR-0072/2020|EPI_ISL_447734|2020-03-26|1,2020-03-26
hCoV-19/Spain/AN-IBV-002058/2020|EPI_ISL_452371|2020-04-01|1,hCoV-19/Spain/AN-IBV-002058/2020|EPI_ISL_452371|2020-04-01|1,2020-04-01
hCoV-19/Vietnam/PIHCM-305/2020|EPI_ISL_654878|2020-03-18|3,hCoV-19/Vietnam/PIHCM-305/2020|EPI_ISL_654878|2020-03-18|3,2020-03-18
hCoV-19/Spain/AN-IBV-002000/2020|EPI_ISL_452398|2020-03-16|1,hCoV-19/Spain/AN-IBV-002000/2020|EPI_ISL_452398|2020-03-16|1,2020-03-16
hCoV-19/Spain/PV-IBV-003249/2020|EPI_ISL_480987|2020-03-16|1,hCoV-19/Spain/PV-IBV-003249/2020|EPI_ISL_480987|2020-03-16|1,2020-03-16
hCoV-19/Switzerland/GR-ETHZ-100143/2020|EPI_ISL_451727|2020-03-16|1,hCoV-19/Switzerland/GR-ETHZ-100143/2020|EPI_ISL_451727|2020-03-16|1,2020-03-16
hCoV-19/Spain/AN-IBV-002040/2020|EPI_ISL_509609|2020-03-16|1,hCoV-19/Spain/AN-IBV-002040/2020|EPI_ISL_509609|2020-03-16|1,2020-03-16
hCoV-19/Luxembourg/LNS5611124/2020|EPI_ISL_429774|2020-03-23|1,hCoV-19/Luxembourg/LNS5611124/2020|EPI_ISL_429774|2020-03-23|1,2020-03-23
hCoV-19/Switzerland/BS-UHB-42199265/2020|EPI_ISL_528239|2020-03-19|1,hCoV-19/Switzerland/BS-UHB-42199265/2020|EPI_ISL_528239|2020-03-19|1,2020-03-19
hCoV-19/Spain/MD-HLP-H9-38/2020|EPI_ISL_417961|2020-03-12|2,hCoV-19/Spain/MD-HLP-H9-38/2020|EPI_ISL_417961|2020-03-12|2,2020-03-12
hCoV-19/Luxembourg/LNS6325758/2020|EPI_ISL_429743|2020-03-29|1,hCoV-19/Luxembourg/LNS6325758/2020|EPI_ISL_429743|2020-03-29|1,2020-03-29
hCoV-19/Spain/AN-IBV-001988/2020|EPI_ISL_452402|2020-03-15|1,hCoV-19/Spain/AN-IBV-001988/2020|EPI_ISL_452402|2020-03-15|1,2020-03-15
hCoV-19/Spain/PV-IBV-000705/2020|EPI_ISL_452761|2020-03-03|6,hCoV-19/Spain/PV-IBV-000705/2020|EPI_ISL_452761|2020-03-03|6,2020-03-03
hCoV-19/Spain/MD-HLP-94/2020|EPI_ISL_530090|2020-05-13|1,hCoV-19/Spain/MD-HLP-94/2020|EPI_ISL_530090|2020-05-13|1,2020-05-13
hCoV-19/Spain/AS-IBV-98006589/2020|EPI_ISL_654637|2020-03-11|1,hCoV-19/Spain/AS-IBV-98006589/2020|EPI_ISL_654637|2020-03-11|1,2020-03-11
hCoV-19/England/BRIS-122B06/2020|EPI_ISL_440683|2020-04-03|3,hCoV-19/England/BRIS-122B06/2020|EPI_ISL_440683|2020-04-03|3,2020-04-03
hCoV-19/England/BRIS-12390B/2020|EPI_ISL_442782|2020-04-07|1,hCoV-19/England/BRIS-12390B/2020|EPI_ISL_442782|2020-04-07|1,2020-04-07
hCoV-19/Portugal/PT0748/2020|EPI_ISL_511007|2020-03-22|1,hCoV-19/Portugal/PT0748/2020|EPI_ISL_511007|2020-03-22|1,2020-03-22
hCoV-19/Switzerland/GE-SNRCI-2798/2020|EPI_ISL_548159|2020-03-14|1,hCoV-19/Switzerland/GE-SNRCI-2798/2020|EPI_ISL_548159|2020-03-14|1,2020-03-14
hCoV-19/Spain/RI-IBV-98002381/2020|EPI_ISL_537872|2020-03-05|1,hCoV-19/Spain/RI-IBV-98002381/2020|EPI_ISL_537872|2020-03-05|1,2020-03-05
hCoV-19/Spain/RI-IBV-98002299/2020|EPI_ISL_537822|2020-03-07|1,hCoV-19/Spain/RI-IBV-98002299/2020|EPI_ISL_537822|2020-03-07|1,2020-03-07
hCoV-19/Spain/RI-IBV-005990/2020|EPI_ISL_500423|2020-03-24|1,hCoV-19/Spain/RI-IBV-005990/2020|EPI_ISL_500423|2020-03-24|1,2020-03-24
hCoV-19/Spain/RI-IBV-99005874/2020|EPI_ISL_537416|2020-03-06|2,hCoV-19/Spain/RI-IBV-99005874/2020|EPI_ISL_537416|2020-03-06|2,2020-03-06
hCoV-19/Spain/RI-IBV-99005844/2020|EPI_ISL_537387|2020-03-12|1,hCoV-19/Spain/RI-IBV-99005844/2020|EPI_ISL_537387|2020-03-12|1,2020-03-12
hCoV-19/Spain/RI-IBV-005964/2020|EPI_ISL_500398|2020-03-06|5,hCoV-19/Spain/RI-IBV-005964/2020|EPI_ISL_500398|2020-03-06|5,2020-03-06
hCoV-19/Spain/RI-IBV-99005861/2020|EPI_ISL_537404|2020-03-05|1,hCoV-19/Spain/RI-IBV-99005861/2020|EPI_ISL_537404|2020-03-05|1,2020-03-05
hCoV-19/Spain/PV-IBV-000707/2020|EPI_ISL_452759|2020-03-05|1,hCoV-19/Spain/PV-IBV-000707/2020|EPI_ISL_452759|2020-03-05|1,2020-03-05
hCoV-19/Spain/AN-IBV-001926/2020|EPI_ISL_452448|2020-03-11|1,hCoV-19/Spain/AN-IBV-001926/2020|EPI_ISL_452448|2020-03-11|1,2020-03-11
hCoV-19/Portugal/PT1447/2020|EPI_ISL_511406|2020-03-27|1,hCoV-19/Portugal/PT1447/2020|EPI_ISL_511406|2020-03-27|1,2020-03-27
hCoV-19/Portugal/PT0272/2020|EPI_ISL_453986|2020-04-05|1,hCoV-19/Portugal/PT0272/2020|EPI_ISL_453986|2020-04-05|1,2020-04-05
hCoV-19/Portugal/PT0295/2020|EPI_ISL_454011|2020-03-13|4,hCoV-19/Portugal/PT0295/2020|EPI_ISL_454011|2020-03-13|4,2020-03-13
hCoV-19/Spain/AN-IBV-002842/2020|EPI_ISL_474841|2020-03-09|1,hCoV-19/Spain/AN-IBV-002842/2020|EPI_ISL_474841|2020-03-09|1,2020-03-09
hCoV-19/Spain/GA-ISCIII-202077/2020|EPI_ISL_539566|2020-03-11|1,hCoV-19/Spain/GA-ISCIII-202077/2020|EPI_ISL_539566|2020-03-11|1,2020-03-11
hCoV-19/Spain/AN-IBV-002890/2020|EPI_ISL_474833|2020-03-16|1,hCoV-19/Spain/AN-IBV-002890/2020|EPI_ISL_474833|2020-03-16|1,2020-03-16
hCoV-19/Spain/AN-IBV-002902/2020|EPI_ISL_474834|2020-03-18|1,hCoV-19/Spain/AN-IBV-002902/2020|EPI_ISL_474834|2020-03-18|1,2020-03-18
hCoV-19/Portugal/PT0799/2020|EPI_ISL_511058|2020-03-19|1,hCoV-19/Portugal/PT0799/2020|EPI_ISL_511058|2020-03-19|1,2020-03-19
hCoV-19/Spain/AN-IBV-002841/2020|EPI_ISL_474923|2020-03-09|1,hCoV-19/Spain/AN-IBV-002841/2020|EPI_ISL_474923|2020-03-09|1,2020-03-09
hCoV-19/Spain/AN-IBV-001949/2020|EPI_ISL_452430|2020-03-13|1,hCoV-19/Spain/AN-IBV-001949/2020|EPI_ISL_452430|2020-03-13|1,2020-03-13
hCoV-19/Spain/VC-IBV-001930/2020|EPI_ISL_452444|2020-03-09|1,hCoV-19/Spain/VC-IBV-001930/2020|EPI_ISL_452444|2020-03-09|1,2020-03-09
hCoV-19/Spain/GA-ISCIII-201863/2020|EPI_ISL_455331|2020-03-10|1,hCoV-19/Spain/GA-ISCIII-201863/2020|EPI_ISL_455331|2020-03-10|1,2020-03-10
hCoV-19/Spain/GA-ISCIII-201796/2020|EPI_ISL_455330|2020-03-09|1,hCoV-19/Spain/GA-ISCIII-201796/2020|EPI_ISL_455330|2020-03-09|1,2020-03-09
hCoV-19/Spain/GA-ISCIII-201792/2020|EPI_ISL_455328|2020-03-09|1,hCoV-19/Spain/GA-ISCIII-201792/2020|EPI_ISL_455328|2020-03-09|1,2020-03-09
hCoV-19/Spain/GA-ISCIII-201793/2020|EPI_ISL_455329|2020-03-09|1,hCoV-19/Spain/GA-ISCIII-201793/2020|EPI_ISL_455329|2020-03-09|1,2020-03-09
hCoV-19/Spain/GA-ISCIII-201859/2020|EPI_ISL_539564|2020-03-10|1,hCoV-19/Spain/GA-ISCIII-201859/2020|EPI_ISL_539564|2020-03-10|1,2020-03-10
hCoV-19/Spain/GA-ISCIII-201794/2020|EPI_ISL_539563|2020-03-09|1,hCoV-19/Spain/GA-ISCIII-201794/2020|EPI_ISL_539563|2020-03-09|1,2020-03-09
hCoV-19/Spain/AN-IBV-001117/2020|EPI_ISL_452584|2020-03-28|1,hCoV-19/Spain/AN-IBV-001117/2020|EPI_ISL_452584|2020-03-28|1,2020-03-28
hCoV-19/Spain/AN-IBV-001191/2020|EPI_ISL_452566|2020-03-25|1,hCoV-19/Spain/AN-IBV-001191/2020|EPI_ISL_452566|2020-03-25|1,2020-03-25
hCoV-19/Spain/AN-IBV-001993/2020|EPI_ISL_452400|2020-03-15|1,hCoV-19/Spain/AN-IBV-001993/2020|EPI_ISL_452400|2020-03-15|1,2020-03-15
hCoV-19/Spain/AN-IBV-001944/2020|EPI_ISL_452434|2020-03-12|1,hCoV-19/Spain/AN-IBV-001944/2020|EPI_ISL_452434|2020-03-12|1,2020-03-12
hCoV-19/Spain/AN-IBV-98001999/2020|EPI_ISL_565914|2020-03-16|1,hCoV-19/Spain/AN-IBV-98001999/2020|EPI_ISL_565914|2020-03-16|1,2020-03-16
hCoV-19/Spain/AN-IBV-001932/2020|EPI_ISL_452443|2020-03-11|1,hCoV-19/Spain/AN-IBV-001932/2020|EPI_ISL_452443|2020-03-11|1,2020-03-11
hCoV-19/Spain/AN-IBV-001120/2020|EPI_ISL_452581|2020-03-28|1,hCoV-19/Spain/AN-IBV-001120/2020|EPI_ISL_452581|2020-03-28|1,2020-03-28
hCoV-19/Spain/AN-IBV-004084/2020|EPI_ISL_510049|2020-04-13|1,hCoV-19/Spain/AN-IBV-004084/2020|EPI_ISL_510049|2020-04-13|1,2020-04-13
hCoV-19/Spain/AN-IBV-002063/2020|EPI_ISL_452367|2020-04-06|1,hCoV-19/Spain/AN-IBV-002063/2020|EPI_ISL_452367|2020-04-06|1,2020-04-06
hCoV-19/Spain/AN-IBV-002038/2020|EPI_ISL_452387|2020-03-17|1,hCoV-19/Spain/AN-IBV-002038/2020|EPI_ISL_452387|2020-03-17|1,2020-03-17
hCoV-19/Spain/AN-IBV-001922/2020|EPI_ISL_452452|2020-03-07|1,hCoV-19/Spain/AN-IBV-001922/2020|EPI_ISL_452452|2020-03-07|1,2020-03-07
hCoV-19/Spain/AN-IBV-002055/2020|EPI_ISL_452374|2020-03-15|1,hCoV-19/Spain/AN-IBV-002055/2020|EPI_ISL_452374|2020-03-15|1,2020-03-15
hCoV-19/Spain/AR-IBV-2410/2020|EPI_ISL_468825|2020-03-28|1,hCoV-19/Spain/AR-IBV-2410/2020|EPI_ISL_468825|2020-03-28|1,2020-03-28
hCoV-19/Spain/AN-IBV-98001945/2020|EPI_ISL_565909|2020-03-13|1,hCoV-19/Spain/AN-IBV-98001945/2020|EPI_ISL_565909|2020-03-13|1,2020-03-13
hCoV-19/Spain/AN-IBV-001991/2020|EPI_ISL_509604|2020-03-15|1,hCoV-19/Spain/AN-IBV-001991/2020|EPI_ISL_509604|2020-03-15|1,2020-03-15
hCoV-19/Spain/MD-IBV-004898/2020|EPI_ISL_481075|2020-03-08|1,hCoV-19/Spain/MD-IBV-004898/2020|EPI_ISL_481075|2020-03-08|1,2020-03-08
hCoV-19/Spain/AN-IBV-002012/2020|EPI_ISL_509608|2020-03-15|1,hCoV-19/Spain/AN-IBV-002012/2020|EPI_ISL_509608|2020-03-15|1,2020-03-15
