Full_name_in_ali	GISAID_name	Date	Seq_source	FMBA_ID	Country	Region_from_meta	Pangolin_clade	GISAID_clade	NL_NAME	Lineage
hCoV-19/Russia/Sarapul-FMBA_EPIC-25625_S7/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25625_S7/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25629_S9/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25629_S9/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0034288
hCoV-19/Russia/Sarapul-FMBA_EPIC-25634_S14/2020||2020-10-02|1	Russia/Sarapul-FMBA_EPIC-25634_S14/2020	2020-10-02	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0015564
hCoV-19/Russia/Sarapul-FMBA_EPIC-25643_S28/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25643_S28/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1	NA	Удмуртская Республика	NODE_0015417
hCoV-19/Russia/Sarapul-FMBA_EPIC-25645_S26/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25645_S26/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25653_S10/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25653_S10/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25656_S45/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25656_S45/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	NODE_0032653
hCoV-19/Russia/Sarapul-FMBA_EPIC-25664_S56/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25664_S56/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0034288
hCoV-19/Russia/Sarapul-FMBA_EPIC-25665_S22/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25665_S22/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1	NA	Удмуртская Республика	NODE_0015417
hCoV-19/Russia/Sarapul-FMBA_EPIC-25670_S63/2020||2020-09-28|1	Russia/Sarapul-FMBA_EPIC-25670_S63/2020	2020-09-28	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0034288
hCoV-19/Russia/Sarapul-FMBA_EPIC-25682_S57/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25682_S57/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	NODE_0005677
hCoV-19/Russia/Sarapul-FMBA_EPIC-25689_S15/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25689_S15/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0015545
hCoV-19/Russia/Sarapul-FMBA_EPIC-25690_S12/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25690_S12/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25691_S29/2020||2020-09-28|1	Russia/Sarapul-FMBA_EPIC-25691_S29/2020	2020-09-28	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	NODE_0033063
hCoV-19/Russia/Sarapul-FMBA_EPIC-25695_S16/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25695_S16/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25703_S48/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25703_S48/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	NODE_0033063
hCoV-19/Russia/Sarapul-FMBA_EPIC-25728_S54/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25728_S54/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	NODE_0041717
hCoV-19/Russia/Sarapul-FMBA_EPIC-25733_S24/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25733_S24/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1	NA	Удмуртская Республика	NODE_0015417
hCoV-19/Russia/Sarapul-FMBA_EPIC-25736_S49/2020||2020-10-01|1	Russia/Sarapul-FMBA_EPIC-25736_S49/2020	2020-10-01	NA	NA	Russia	Udmurtia	B.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25743_S11/2020||2020-09-29|1	Russia/Sarapul-FMBA_EPIC-25743_S11/2020	2020-09-29	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25757_S69/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25757_S69/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1	NA	Удмуртская Республика	single_seq
hCoV-19/Russia/Sarapul-FMBA_EPIC-25758_S64/2020||2020-09-30|1	Russia/Sarapul-FMBA_EPIC-25758_S64/2020	2020-09-30	NA	NA	Russia	Udmurtia	B.1.1.*	NA	Удмуртская Республика	NODE_0004228
hCoV-19/Russia/SCPM-O-01/2020|EPI_ISL_451963|2020-03-20|1	Russia/SCPM-O-01/2020	2020-03-20	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-02/2020|EPI_ISL_451964|2020-03-22|1	Russia/SCPM-O-02/2020	2020-03-22	NA	NA	Russia	Moscow Oblast	B.1.5.*	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-03/2020|EPI_ISL_451965|2020-03-20|1	Russia/SCPM-O-03/2020	2020-03-20	NA	NA	Russia	Moscow Oblast	B.1	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-04/2020|EPI_ISL_451966|2020-03-20|1	Russia/SCPM-O-04/2020	2020-03-20	NA	NA	Russia	Moscow Oblast	B.1.5.*	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-06/2020|EPI_ISL_451968|2020-03-18|1	Russia/SCPM-O-06/2020	2020-03-18	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-07/2020|EPI_ISL_451969|2020-03-22|1	Russia/SCPM-O-07/2020	2020-03-22	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/SCPM-O-08/2020|EPI_ISL_451970|2020-03-22|1	Russia/SCPM-O-08/2020	2020-03-22	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/SE-RII-MH3355S/2020|EPI_ISL_733102|2020-10-07|1	Russia/SE-RII-MH3355S/2020	2020-10-07	NA	NA	Russia	Republic of North Ossetia-Alania	B.1.1.163	NA	Республика Северная Осетия-Алания	NODE_0011363
hCoV-19/Russia/SE-RII-MH3356S/2020|EPI_ISL_733103|2020-10-07|1	Russia/SE-RII-MH3356S/2020	2020-10-07	NA	NA	Russia	Republic of North Ossetia-Alania	B.1.1.*	NA	Республика Северная Осетия-Алания	NODE_0020539
hCoV-19/Russia/Seversk-FMBA_EPIC-23714_S54/2020||2020-10-01|1	Russia/Seversk-FMBA_EPIC-23714_S54/2020	2020-10-01	NA	NA	Russia	Tomsk region	B.1.1	NA	Томская область	single_seq
hCoV-19/Russia/Seversk-FMBA_EPIC-23788_S52/2020||2020-09-29|1	Russia/Seversk-FMBA_EPIC-23788_S52/2020	2020-09-29	NA	NA	Russia	Tomsk region	B.1.1	NA	Томская область	NODE_0036068
hCoV-19/Russia/Seversk-FMBA_EPIC-23799_S49/2020||2020-09-29|1	Russia/Seversk-FMBA_EPIC-23799_S49/2020	2020-09-29	NA	NA	Russia	Tomsk region	B.1.1	NA	Томская область	NODE_0036068
hCoV-19/Russia/Seversk-FMBA_EPIC-23827_S59/2020||2020-09-29|1	Russia/Seversk-FMBA_EPIC-23827_S59/2020	2020-09-29	NA	NA	Russia	Tomsk region	B.1.1	NA	Томская область	NODE_0036068
hCoV-19/Russia/Shumyachi-FMBA_Sm-1321_S59/2020||2020-08-12|1	Russia/Shumyachi-FMBA_Sm-1321_S59/2020	2020-08-12	NA	NA	Russia	Smolensk region	B.1.1	NA	Смоленская область	single_seq
hCoV-19/Russia/Smolensk-FMBA_Sm-1348_S46/2020||2020-08-24|1	Russia/Smolensk-FMBA_Sm-1348_S46/2020	2020-08-24	NA	NA	Russia	Smolensk region	B.1.1.*	NA	Смоленская область	NODE_0039106
hCoV-19/Russia/Smolensk-FMBA_Sm-1359_S48/2020||2020-08-25|1	Russia/Smolensk-FMBA_Sm-1359_S48/2020	2020-08-25	NA	NA	Russia	Smolensk region	B.1.1	NA	Смоленская область	NODE_0034336
hCoV-19/Russia/Smolensk-FMBA_Sm-1362_S49/2020||2020-08-25|1	Russia/Smolensk-FMBA_Sm-1362_S49/2020	2020-08-25	NA	NA	Russia	Smolensk region	B.1.1.*	NA	Смоленская область	NODE_0039106
hCoV-19/Russia/Smolensk-FMBA_Sm-1363_S42/2020||2020-08-25|1	Russia/Smolensk-FMBA_Sm-1363_S42/2020	2020-08-25	NA	NA	Russia	Smolensk region	B.1.1.*	NA	Смоленская область	NODE_0039106
hCoV-19/Russia/Smolensk-FMBA_Sm-1378_S47/2020||2020-08-26|1	Russia/Smolensk-FMBA_Sm-1378_S47/2020	2020-08-26	NA	NA	Russia	Smolensk region	B.1.1.*	NA	Смоленская область	NODE_0039106
hCoV-19/Russia/Smolensk-FMBA_Sm-1392_S53/2020||2020-08-28|1	Russia/Smolensk-FMBA_Sm-1392_S53/2020	2020-08-28	NA	NA	Russia	Smolensk region	B.1.1	NA	Смоленская область	single_seq
hCoV-19/Russia/Smolensk-FMBA_Sm-1393_S44/2020||2020-08-28|1	Russia/Smolensk-FMBA_Sm-1393_S44/2020	2020-08-28	NA	NA	Russia	Smolensk region	B.1.1.*	NA	Смоленская область	NODE_0039106
hCoV-19/Russia/Smolensk-FMBA_Sm-1433_S55/2020||2020-07-03|1	Russia/Smolensk-FMBA_Sm-1433_S55/2020	2020-07-03	NA	NA	Russia	Smolensk region	B.1.1	NA	Смоленская область	NODE_0015588
hCoV-19/Russia/Snezhnogorsk-FMBA_3168_S11/2020||2020-06-30|1	Russia/Snezhnogorsk-FMBA_3168_S11/2020	2020-06-30	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	single_seq
hCoV-19/Russia/Snezhnogorsk-FMBA_3225_S65/2020||2020-06-30|1	Russia/Snezhnogorsk-FMBA_3225_S65/2020	2020-06-30	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0041429
hCoV-19/Russia/Snezhnogorsk-FMBA_3411_S4/2020||2020-06-19|1	Russia/Snezhnogorsk-FMBA_3411_S4/2020	2020-06-19	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	single_seq
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28528_S94/2020||2020-10-06|1	Russia/Snezhnogorsk-FMBA_EPIC-28528_S94/2020	2020-10-06	NA	NA	Russia	Murmansk region	B.1.1.*	NA	Мурманская область	NODE_0015721
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28534_S109/2020||2020-10-01|1	Russia/Snezhnogorsk-FMBA_EPIC-28534_S109/2020	2020-10-01	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0015715
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28563_S160/2020||2020-10-06|1	Russia/Snezhnogorsk-FMBA_EPIC-28563_S160/2020	2020-10-06	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0015715
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28568_S153/2020||2020-10-08|1	Russia/Snezhnogorsk-FMBA_EPIC-28568_S153/2020	2020-10-08	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0015715
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28585_S97/2020||2020-10-08|1	Russia/Snezhnogorsk-FMBA_EPIC-28585_S97/2020	2020-10-08	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0039388
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28628_S101/2020||2020-09-30|1	Russia/Snezhnogorsk-FMBA_EPIC-28628_S101/2020	2020-09-30	NA	NA	Russia	Murmansk region	B.1.1.*	NA	Мурманская область	NODE_0015721
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28639_S98/2020||2020-10-05|1	Russia/Snezhnogorsk-FMBA_EPIC-28639_S98/2020	2020-10-05	NA	NA	Russia	Murmansk region	B.1.1	NA	Мурманская область	NODE_0041106
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28643_S108/2020||2020-10-08|1	Russia/Snezhnogorsk-FMBA_EPIC-28643_S108/2020	2020-10-08	NA	NA	Russia	Murmansk region	B.1.1.*	NA	Мурманская область	NODE_0015721
hCoV-19/Russia/Snezhnogorsk-FMBA_EPIC-28655_S142/2020||2020-09-30|1	Russia/Snezhnogorsk-FMBA_EPIC-28655_S142/2020	2020-09-30	NA	NA	Russia	Murmansk region	B.1.1.*	NA	Мурманская область	NODE_0015721
hCoV-19/Russia/Sosnoviy_Bor-FMBA_5667_S19/2020||2020-06-29|1	Russia/Sosnoviy_Bor-FMBA_5667_S19/2020	2020-06-29	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0029671
hCoV-19/Russia/Sosnoviy_Bor-FMBA_5741_S29/2020||2020-06-26|1	Russia/Sosnoviy_Bor-FMBA_5741_S29/2020	2020-06-26	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0034241
hCoV-19/Russia/Sosnoviy_Bor-FMBA_5763_S37/2020||2020-06-26|1	Russia/Sosnoviy_Bor-FMBA_5763_S37/2020	2020-06-26	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0034241
hCoV-19/Russia/Sosnoviy_Bor-FMBA_Cov-11/2020||2020-06-23|1	Russia/Sosnoviy_Bor-FMBA_Cov-11/2020	2020-06-23	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0034241
hCoV-19/Russia/Sosnoviy_Bor-FMBA_Cov-13/2020||2020-06-23|1	Russia/Sosnoviy_Bor-FMBA_Cov-13/2020	2020-06-23	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0034241
hCoV-19/Russia/Sosnoviy_Bor-FMBA_Cov-14/2020||2020-06-29|1	Russia/Sosnoviy_Bor-FMBA_Cov-14/2020	2020-06-29	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	single_seq
hCoV-19/Russia/Sosnoviy_Bor-FMBA_Cov-7/2020||2020-06-26|1	Russia/Sosnoviy_Bor-FMBA_Cov-7/2020	2020-06-26	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0000436
hCoV-19/Russia/Sosnoviy_Bor-FMBA_Cov-8/2020||2020-06-26|1	Russia/Sosnoviy_Bor-FMBA_Cov-8/2020	2020-06-26	NA	NA	Russia	Leningrad Region	B.1.1	NA	Ленинградская область	NODE_0029671
hCoV-19/Russia/SPE-RII-10016S/2020|EPI_ISL_732987|2020-11-16|1	Russia/SPE-RII-10016S/2020	2020-11-16	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0033299
hCoV-19/Russia/SPE-RII-10152V/2020|EPI_ISL_523995|2020-04-26|1	Russia/SPE-RII-10152V/2020	2020-04-26	NA	NA	Russia	Saint-Petersburg	B.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-10167V/2020|EPI_ISL_523996|2020-04-25|1	Russia/SPE-RII-10167V/2020	2020-04-25	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-10325V/2020|EPI_ISL_523997|2020-04-29|1	Russia/SPE-RII-10325V/2020	2020-04-29	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0019014
hCoV-19/Russia/SPE-RII-10547S/2020|EPI_ISL_733494|2020-11-17|1	Russia/SPE-RII-10547S/2020	2020-11-17	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0032563
hCoV-19/Russia/SPE-RII-10899S/2020|EPI_ISL_732986|2020-11-19|1	Russia/SPE-RII-10899S/2020	2020-11-19	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0039044
hCoV-19/Russia/SPE-RII-11036V/2020|EPI_ISL_523998|2020-05-04|1	Russia/SPE-RII-11036V/2020	2020-05-04	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-11688V/2020|EPI_ISL_523999|2020-05-06|1	Russia/SPE-RII-11688V/2020	2020-05-06	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0006783
hCoV-19/Russia/SPE-RII-12083V/2020|EPI_ISL_524000|2020-05-08|1	Russia/SPE-RII-12083V/2020	2020-05-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-12101V/2020|EPI_ISL_524001|2020-05-08|1	Russia/SPE-RII-12101V/2020	2020-05-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-12105V/2020|EPI_ISL_524002|2020-05-08|1	Russia/SPE-RII-12105V/2020	2020-05-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0032506
hCoV-19/Russia/SPE-RII-13179V/2020|EPI_ISL_524003|2020-05-12|1	Russia/SPE-RII-13179V/2020	2020-05-12	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0001240
hCoV-19/Russia/SPE-RII-13247V/2020|EPI_ISL_524004|2020-05-12|1	Russia/SPE-RII-13247V/2020	2020-05-12	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0000436
hCoV-19/Russia/SPE-RII-13482V/2020|EPI_ISL_524005|2020-05-11|1	Russia/SPE-RII-13482V/2020	2020-05-11	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0032506
hCoV-19/Russia/SPE-RII-13784V/2020|EPI_ISL_524006|2020-05-12|1	Russia/SPE-RII-13784V/2020	2020-05-12	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-14716V/2020|EPI_ISL_524007|2020-05-12|1	Russia/SPE-RII-14716V/2020	2020-05-12	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-15054S/2020|EPI_ISL_524008|2020-05-13|1	Russia/SPE-RII-15054S/2020	2020-05-13	NA	NA	Russia	Saint-Petersburg	B.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-15320V/2020|EPI_ISL_524009|2020-05-14|1	Russia/SPE-RII-15320V/2020	2020-05-14	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0002189
hCoV-19/Russia/SPE-RII-15911V/2020|EPI_ISL_524010|2020-05-18|1	Russia/SPE-RII-15911V/2020	2020-05-18	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0000436
hCoV-19/Russia/SPE-RII-16011V/2020|EPI_ISL_524011|2020-05-19|1	Russia/SPE-RII-16011V/2020	2020-05-19	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-16850V/2020|EPI_ISL_524012|2020-05-22|1	Russia/SPE-RII-16850V/2020	2020-05-22	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-17217V/2020|EPI_ISL_524013|2020-05-24|1	Russia/SPE-RII-17217V/2020	2020-05-24	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0033847
hCoV-19/Russia/SPE-RII-17291V/2020|EPI_ISL_524014|2020-05-25|1	Russia/SPE-RII-17291V/2020	2020-05-25	NA	NA	Russia	Saint-Petersburg	B.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-17684V/2020|EPI_ISL_524015|2020-05-27|1	Russia/SPE-RII-17684V/2020	2020-05-27	NA	NA	Russia	Saint-Petersburg	B.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-17942V/2020|EPI_ISL_524016|2020-05-27|1	Russia/SPE-RII-17942V/2020	2020-05-27	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0033847
hCoV-19/Russia/SPE-RII-18220V/2020|EPI_ISL_524017|2020-05-28|1	Russia/SPE-RII-18220V/2020	2020-05-28	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-18357V/2020|EPI_ISL_524018|2020-05-28|1	Russia/SPE-RII-18357V/2020	2020-05-28	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0034143
hCoV-19/Russia/SPE-RII-18358V/2020|EPI_ISL_524019|2020-05-28|1	Russia/SPE-RII-18358V/2020	2020-05-28	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0034143
hCoV-19/Russia/SPE-RII-18574V/2020|EPI_ISL_524020|2020-05-29|1	Russia/SPE-RII-18574V/2020	2020-05-29	NA	NA	Russia	Saint-Petersburg	B.1.5.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-18663V/2020|EPI_ISL_524021|2020-05-29|1	Russia/SPE-RII-18663V/2020	2020-05-29	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-18966V/2020|EPI_ISL_524022|2020-06-01|1	Russia/SPE-RII-18966V/2020	2020-06-01	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-19109V/2020|EPI_ISL_524023|2020-06-01|1	Russia/SPE-RII-19109V/2020	2020-06-01	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-19422V/2020|EPI_ISL_524024|2020-06-03|1	Russia/SPE-RII-19422V/2020	2020-06-03	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-19426V/2020|EPI_ISL_524025|2020-06-03|1	Russia/SPE-RII-19426V/2020	2020-06-03	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0032506
hCoV-19/Russia/SPE-RII-19578V/2020|EPI_ISL_524026|2020-06-03|1	Russia/SPE-RII-19578V/2020	2020-06-03	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0031114
hCoV-19/Russia/SPE-RII-19602V/2020|EPI_ISL_524027|2020-06-03|1	Russia/SPE-RII-19602V/2020	2020-06-03	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-19652V/2020|EPI_ISL_524028|2020-06-03|1	Russia/SPE-RII-19652V/2020	2020-06-03	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-20404V/2020|EPI_ISL_524029|2020-06-04|1	Russia/SPE-RII-20404V/2020	2020-06-04	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0001736
hCoV-19/Russia/SPE-RII-20906V/2020|EPI_ISL_524030|2020-06-04|1	Russia/SPE-RII-20906V/2020	2020-06-04	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-21056V/2020|EPI_ISL_524031|2020-06-04|1	Russia/SPE-RII-21056V/2020	2020-06-04	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-21119V/2020|EPI_ISL_524032|2020-06-04|1	Russia/SPE-RII-21119V/2020	2020-06-04	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0031114
hCoV-19/Russia/SPE-RII-21357V/2020|EPI_ISL_524033|2020-06-05|1	Russia/SPE-RII-21357V/2020	2020-06-05	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0000436
hCoV-19/Russia/SPE-RII-21358V/2020|EPI_ISL_524034|2020-06-05|1	Russia/SPE-RII-21358V/2020	2020-06-05	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-22043V/2020|EPI_ISL_524035|2020-06-08|1	Russia/SPE-RII-22043V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-22068V/2020|EPI_ISL_524036|2020-06-08|1	Russia/SPE-RII-22068V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-22069V/2020|EPI_ISL_524037|2020-06-08|1	Russia/SPE-RII-22069V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-22086V/2020|EPI_ISL_524038|2020-06-08|1	Russia/SPE-RII-22086V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	NODE_0000436
hCoV-19/Russia/SPE-RII-22207V/2020|EPI_ISL_524039|2020-06-08|1	Russia/SPE-RII-22207V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1	NA	г. Санкт-Петербург	single_seq
hCoV-19/Russia/SPE-RII-22266V/2020|EPI_ISL_524040|2020-06-08|1	Russia/SPE-RII-22266V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-22269V/2020|EPI_ISL_524041|2020-06-08|1	Russia/SPE-RII-22269V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
hCoV-19/Russia/SPE-RII-22276V/2020|EPI_ISL_524042|2020-06-08|1	Russia/SPE-RII-22276V/2020	2020-06-08	NA	NA	Russia	Saint-Petersburg	B.1.1.*	NA	г. Санкт-Петербург	NODE_0005346
